standard_brand,url,views,engagement
WARDAH,https://www.tiktok.com/@refania94/video/7542402637367414022,140,15
WARDAH,https://www.tiktok.com/@racun.mulus/video/7539150224980233478,192,15
WARDAH,https://www.tiktok.com/@riskaarrohma/video/7536140333055282439,130,15
WARDAH,https://www.tiktok.com/@riskaarrohma/video/7534735865730419976,269,15
WARDAH,https://www.instagram.com/p/DFaIZo3S7hw,594,15
WARDAH,https://www.tiktok.com/@sam_tika/video/7540952868031843592,137,15
WARDAH,https://www.tiktok.com/@elisna.damayanti/video/7502473495327165704,185,15
WARDAH,https://www.tiktok.com/@riskaarrohma/video/7543950766126468359,181,15
WARDAH,https://www.instagram.com/p/DNkaV67B9uT,171,15
WARDAH,https://www.instagram.com/p/DMJqDHoSM5d,539,15
WARDAH,https://www.instagram.com/p/DO38Y4ZE_Mj,511,15
WARDAH,https://www.tiktok.com/@as_andiny7/video/7521778338298383623,263,15
WARDAH,https://www.instagram.com/p/DGRsEUwBEQA,572,15
WARDAH,https://www.tiktok.com/@intanftrn/video/7563915912303185170,238,15
WARDAH,https://www.instagram.com/p/DJnzkIKPrhe,799,15
WARDAH,https://www.tiktok.com/@haul_sugar/video/7535843763495636242,233,15
WARDAH,https://www.tiktok.com/@widayningrum/video/7481708809962949893,226,15
WARDAH,https://www.tiktok.com/@.rahhh_/video/7549185406630120710,112,15
WARDAH,https://www.tiktok.com/@trhyltfiii_/video/7541938161493069061,203,15
WARDAH,https://www.instagram.com/p/DOVkEM_AS7r,203,15
WARDAH,https://www.tiktok.com/@titamuser/video/7481918707455872274,330,15
WARDAH,https://www.tiktok.com/@dhiya.ti/video/7491303664947186964,300,15
WARDAH,https://www.tiktok.com/@rianaria_/video/7480035392771722551,340,15
WARDAH,https://www.tiktok.com/@fentina5502/video/7513361788394540296,132,15
WARDAH,https://www.tiktok.com/@linda_lidiawati93/video/7520605296293727496,123,15
WARDAH,https://www.tiktok.com/@apristacyntia/video/7502758166208236855,144,15
WARDAH,https://www.tiktok.com/@xxrtnaa___/video/7488941798346214674,156,15
WARDAH,https://www.tiktok.com/@yupinurazizah/video/7524614692212428037,218,15
WARDAH,https://www.tiktok.com/@sifanaqila/video/7544719060324568376,129,15
WARDAH,https://www.tiktok.com/@faninoviaa/video/7566102669643812114,373,15
WARDAH,https://www.instagram.com/p/DLfAbvpTs6r,1854,15
WARDAH,https://www.tiktok.com/@janicecath02/video/7563628572485618964,236,15
WARDAH,https://www.tiktok.com/@annisaistiqomahh1/video/7499301643008085254,167,15
WARDAH,https://www.instagram.com/p/DHfBCi8Tqtg,1206,15
EMINA,https://www.tiktok.com/@cosmemurah.official/video/7547537784228072711,345,16
MAKARIZO,https://www.instagram.com/p/DPEHI7YgZPb,2144,16
MAKARIZO,https://www.instagram.com/p/DMpwCX6BnO2,1271,16
MAKARIZO,https://www.instagram.com/p/DNX4qIfhV2a,1068,16
MAKARIZO,https://www.instagram.com/p/DM0DTPchy2o,1445,16
MAKARIZO,https://www.tiktok.com/@joyuthon/video/7528277847190850872,832,16
PANTENE,https://www.tiktok.com/@lavojoy_id/video/7566292733753609480,2352,16
PANTENE,https://www.tiktok.com/@aleyaskincareofficial/video/7475721526512258309,2037,16
WARDAH,https://www.tiktok.com/@hanisasarah18/video/7508193233722232120,1118,16
WARDAH,https://www.tiktok.com/@silviafajrins/video/7481951833393532168,644,16
WARDAH,https://www.tiktok.com/@wardah.id/video/7545445366750121224,1561,16
WARDAH,https://www.tiktok.com/@queenviolia/video/7519171135011818757,476,16
WARDAH,https://www.tiktok.com/@wardah.id/video/7567038691378646280,1504,16
WARDAH,https://www.tiktok.com/@wardah.id/video/7567038691378646280,1504,16
WARDAH,https://www.tiktok.com/@angelaaudreyyy/video/7509493538200063238,448,16
WARDAH,https://www.instagram.com/p/DGNTEjvySJf,3874,16
WARDAH,https://www.instagram.com/p/DHplBaxzQ59,5335,16
WARDAH,https://www.tiktok.com/@ochaaafj/video/7540924422467734792,407,16
WARDAH,https://www.tiktok.com/@wardahhairbodycare/video/7529411271410617606,283,16
WARDAH,https://www.tiktok.com/@wardahhairbodycare/video/7529461265551363384,227,16
EMINA,https://www.tiktok.com/@vaniaahmad101/video/7500803593667202359,275,16
EMINA,https://www.tiktok.com/@mamasabrinaaaa/video/7516070971778944312,1171,16
EMINA,https://www.tiktok.com/@faabeauty11/video/7509759638338800902,218,16
EMINA,https://www.tiktok.com/@hayolohhayo/video/7489032414635838738,319,16
EMINA,https://www.tiktok.com/@raflihahaa/video/7535430741270859064,2045,16
EMINA,https://www.tiktok.com/@kameeiii/video/7498324717313576197,1383,16
EMINA,https://www.instagram.com/p/DPL8cPrk8I2,230,16
EMINA,https://www.tiktok.com/@faabeauty11/video/7482290077033385221,1270,16
EMINA,https://www.tiktok.com/@faabeauty11/video/7460482709237009669,815,16
EMINA,https://www.tiktok.com/@itsjeniss/video/7476052620654677253,1192,16
EMINA,https://www.tiktok.com/@kekejuliana/video/7511929848764337464,672,16
EMINA,https://www.tiktok.com/@rthsarahdiv/video/7473643640582163719,348,16
EMINA,https://www.tiktok.com/@queenofbeauty694/video/7529365395954748728,1076,16
EMINA,https://www.tiktok.com/@dilaelnyasatu/video/7528309585233382662,803,16
EMINA,https://www.tiktok.com/@raflihahaa/video/7535430741270859064,2045,16
EMINA,https://www.tiktok.com/@kemalagita/video/7509411319116827960,888,16
MAKARIZO,https://www.tiktok.com/@melindaaristya/video/7491895138910866693,1475,16
MAKARIZO,https://www.tiktok.com/@callme_riju/video/7534599921798794552,87,16
MAKARIZO,https://www.instagram.com/p/DFoquHgvEdO,738,16
MAKARIZO,https://www.tiktok.com/@gabrielacarisa/video/7521598029502205202,739,16
MAKARIZO,https://www.tiktok.com/@valdyputraa/video/7561068017816276236,3021,16
MAKARIZO,https://www.tiktok.com/@klayina/video/7486840906373516562,954,16
PANTENE,https://www.tiktok.com/@itsmeva27/video/7549936833942064389,414,16
WARDAH,https://www.instagram.com/p/DNpjffCTyKO,1083,16
WARDAH,https://www.tiktok.com/@rere5ee/video/7506080110768835896,232,16
WARDAH,https://www.tiktok.com/@itsmeaprilola/video/7490881547705257271,796,16
WARDAH,https://www.tiktok.com/@thenanika/video/7541064593112681736,155,16
WARDAH,https://www.tiktok.com/@beautyhae/video/7480493282083065093,1943,16
WARDAH,https://www.tiktok.com/@noviarianis/video/7511576095804689672,,16
WARDAH,https://www.tiktok.com/@chaereview/video/7457400118585609480,238,16
WARDAH,https://www.instagram.com/p/DF4-SGfPi9U,529,16
WARDAH,https://www.tiktok.com/@faherraa/video/7548439231866211592,1077,16
WARDAH,https://www.instagram.com/p/DI3Omytxfpt,1103,16
WARDAH,https://www.tiktok.com/@myrnaarmyss/video/7473718391736405254,3852,16
WARDAH,https://www.instagram.com/p/DGctVuix-IC,333,16
WARDAH,https://www.instagram.com/p/DO2uU9bEomY,1587,16
WARDAH,https://www.tiktok.com/@mtsyvtr/video/7525454671519976712,161,16
WARDAH,https://www.instagram.com/p/DHn8qBSPI9z,10445,16
WARDAH,https://www.tiktok.com/@a_ri_w/video/7504525061580164359,140,16
WARDAH,https://www.tiktok.com/@beautyhae/video/7567350043607403797,326,16
HEAD & SHOULDER,https://www.facebook.com/reel/1150896019756211/,5064,16
HEAD & SHOULDER,https://www.facebook.com/reel/1150896019756211,11000,16
EMINA,https://www.instagram.com/p/DIfzMhqzQU_,1219,16
EMINA,https://www.tiktok.com/@shintachristiaaa/video/7471275673332567302,272,16
EMINA,https://www.instagram.com/p/DLmgKw1SMYb,348,16
EMINA,https://www.instagram.com/p/DNCqBREypZq,526,16
EMINA,https://www.instagram.com/p/DKyButfTCir,208,16
MAKARIZO,https://www.tiktok.com/@nrardilaa/video/7455550233376804101,162,16
MAKARIZO,https://www.tiktok.com/@glowup.story/video/7482573992210074935,245,16
MAKARIZO,https://www.tiktok.com/@aripbarbershop_/video/7503881544633699592,826,16
PANTENE,https://www.tiktok.com/@itsfufuuu/video/7524778297943772472,319,16
WARDAH,https://www.instagram.com/p/DLcGh0VyTTq,313,16
WARDAH,https://www.instagram.com/p/DJwi_OchIIl,685,16
WARDAH,https://www.tiktok.com/@muthiaanggun14/video/7509762254464765191,222,16
WARDAH,https://www.instagram.com/p/DQPPpdwjzdk,465,16
WARDAH,https://www.tiktok.com/@racun.mulus/video/7536908315884801285,212,16
WARDAH,https://www.tiktok.com/@oktavianti79/video/7459329424610036997,172,16
WARDAH,https://www.tiktok.com/@yuyunmeilani_/video/7545845877185809672,133,16
WARDAH,https://www.instagram.com/p/DH2WBUST_XY,403,16
WARDAH,https://www.instagram.com/p/DMwjDo_ykLo,217,16
WARDAH,https://www.tiktok.com/@int.cahya/video/7483373575504743685,407,16
WARDAH,https://www.tiktok.com/@mpinkycherish_/video/7489396298953592082,183,16
WARDAH,https://www.tiktok.com/@racunby.heyiia/video/7529395745133251858,488,16
WARDAH,https://www.instagram.com/p/DMwjDo_ykLo,217,16
WARDAH,https://www.instagram.com/p/DMwVzfTvF3z,407,16
WARDAH,https://www.instagram.com/p/DGkIxcBP6ty,639,16
WARDAH,https://www.tiktok.com/@asliakunazizahijut_/video/7547947166589914385,129,16
WARDAH,https://www.tiktok.com/@rachun_skincare/video/7533923014602165509,122,16
WARDAH,https://www.tiktok.com/@ridhaokzantri/video/7473836251653754118,234,16
WARDAH,https://www.instagram.com/p/DNr8fof5HUt,948,16
WARDAH,https://www.tiktok.com/@heraaaaaa02/video/7555867803832634631,93,16
WARDAH,https://www.instagram.com/p/DLy0vtSSd4V,551,16
WARDAH,https://www.tiktok.com/@titamuser/video/7495273353079491848,3698,16
WARDAH,https://www.instagram.com/p/DJQdIWkzLde,1095,16
WARDAH,https://www.tiktok.com/@ajengkinantisuparno/video/7501004623206042901,493,16
EMINA,https://www.instagram.com/p/DOSg_EpE5uk,2487,17
EMINA,https://www.instagram.com/p/DGR6gBiTezp,321,17
MAKARIZO,https://www.instagram.com/p/DMiBt-gBa0b,1092,17
MAKARIZO,https://www.instagram.com/p/DOJD8IegSjv,1932,17
MAKARIZO,https://www.instagram.com/p/DM7xr6aBtBD,1525,17
MAKARIZO,https://www.instagram.com/p/DPBdSb9gVPU,1217,17
PANTENE,https://www.tiktok.com/@lavojoy_id/video/7561345462570126603,4113,17
WARDAH,https://www.tiktok.com/@tsysal/video/7508629674365406520,737,17
WARDAH,https://www.instagram.com/p/DHhwh8oPDWC,1188,17
WARDAH,https://www.instagram.com/p/DOIwfImk4EV,36219623,17
WARDAH,https://www.tiktok.com/@mtyynn/video/7507261551200570680,992,17
WARDAH,https://www.tiktok.com/@wardah.id/video/7461500931780185350,2841,17
WARDAH,https://www.tiktok.com/@wardah.id/video/7505637278534929719,643,17
WARDAH,https://www.tiktok.com/@ochaaafj/video/7546229125875338503,359,17
WARDAH,https://www.tiktok.com/@wardah.id/video/7504597590382611767,5318,17
WARDAH,https://www.instagram.com/p/DOfzj_Qkkv7,1126,17
WARDAH,https://www.tiktok.com/@wardahhairbodycare/video/7530942752415141126,205,17
EMINA,https://www.instagram.com/p/DFpg6dHyau4,212,17
EMINA,https://www.tiktok.com/@notyour.iraa/video/7550648495380745528,200,17
EMINA,https://www.instagram.com/p/DMpmu6yTY6O,418,17
EMINA,https://www.instagram.com/p/DEyo1SuSWiS,300988,17
EMINA,https://www.tiktok.com/@sasyaaa.a/video/7533472625398517008,11800,17
PANTENE,https://www.tiktok.com/@duniariya/video/7552882769341320459,157,17
PANTENE,https://www.instagram.com/p/DN7QTNrgRZR,2042,17
PANTENE,https://www.tiktok.com/@dutacollagenpemutih/video/7459693751150169351,1564,17
WARDAH,https://www.tiktok.com/@willamaidia/video/7542738678976711954,293,17
WARDAH,https://www.tiktok.com/@asliakunazizahijut_/video/7506567511039659282,113,17
WARDAH,https://www.tiktok.com/@dendru_/video/7554213825201966392,1015,17
WARDAH,https://www.tiktok.com/@latifahnaai_/video/7513201217007275320,227,17
WARDAH,https://www.tiktok.com/@we.miamor/video/7556624382693592337,162,17
WARDAH,https://www.tiktok.com/@mamasabrinaaaa/video/7541783266056080646,965,17
WARDAH,https://www.tiktok.com/@mariyamanta/video/7525444063454170374,777,17
WARDAH,https://www.tiktok.com/@lilscott_x/video/7465639547183828230,475,17
WARDAH,https://www.instagram.com/p/DN9tXBZEe_Z,6301,17
WARDAH,https://www.tiktok.com/@verinanath/video/7508780218895715589,867,17
WARDAH,https://www.tiktok.com/@intanangell/video/7472777953156369684,694,17
WARDAH,https://www.instagram.com/p/DHfrC9lTJtb,1429,17
WARDAH,https://www.tiktok.com/@ikanbirruuu/video/7464800202533129490,260,17
WARDAH,https://www.tiktok.com/@marissautary09/video/7505774060706483464,86,17
WARDAH,https://www.tiktok.com/@jihansrikandi22/video/7523843123773000966,881,17
WARDAH,https://www.instagram.com/p/DMffbolyayU,250,17
WARDAH,https://www.tiktok.com/@enhrrr_/video/7554389822064872712,549,17
EMINA,https://www.tiktok.com/@tiffanyreona/video/7553959751390940427,464,17
EMINA,https://www.tiktok.com/@ahnayseop/video/7508185343829478661,344,17
EMINA,https://www.instagram.com/p/DMZl8LKvlbD,130,17
EMINA,https://www.tiktok.com/@ikapujip/video/7470381819653917958,301,17
EMINA,https://www.instagram.com/p/DNk1wsnTy1p,538,17
EMINA,https://www.instagram.com/p/DL5EeU5pbBS,546,17
EMINA,https://www.instagram.com/p/DKW3W-nBlA5,403,17
EMINA,https://www.tiktok.com/@lisamardiana20/video/7469027147403775250,93,17
EMINA,https://www.tiktok.com/@ulandewi88/video/7512694967689612600,261,17
EMINA,https://www.tiktok.com/@neysaandandewi/video/7535839206069882118,244,17
EMINA,https://www.tiktok.com/@agustinvio/video/7553282382120439096,101,17
EMINA,https://www.tiktok.com/@rantikadhafy1818/video/7541017732829940998,694,17
EMINA,https://www.instagram.com/p/DINS81FyZ9Z,935,17
EMINA,https://www.instagram.com/p/DHNKOvWP9Nu,325,17
EMINA,https://www.instagram.com/p/DGfaemRp74c,353,17
MAKARIZO,https://www.tiktok.com/@racunskincarenisael/video/7477108647504416005,3905,17
WARDAH,https://www.instagram.com/p/DNDYbmSSKdw,418,17
WARDAH,https://www.tiktok.com/@dewikartikasari199/video/7550528323655437575,543,17
WARDAH,https://www.tiktok.com/@momsultandantwins/video/7460394931367021829,133,17
WARDAH,https://www.tiktok.com/@momsultandantwins/video/7505574337911508230,393,17
WARDAH,https://www.tiktok.com/@int.cahya/video/7503848363771579703,236,17
WARDAH,https://www.tiktok.com/@larasfityariefty/video/7543151286913338680,235,17
WARDAH,https://www.tiktok.com/@anisayuni0606/video/7552497354264284437,222,17
WARDAH,https://www.tiktok.com/@rizkadiant/video/7550274677491453192,244,17
WARDAH,https://www.instagram.com/p/DMqPWX-zdm2,618,17
WARDAH,https://www.tiktok.com/@rantikadhafy1818/video/7542913803437083910,188,17
WARDAH,https://www.instagram.com/p/DJTe4zCp9wG,322,17
WARDAH,https://www.tiktok.com/@feliciafiolyn/video/7534225839479639301,119,17
WARDAH,https://www.tiktok.com/@shabrinashabrinashabrina/video/7536821244872772920,117,17
WARDAH,https://www.tiktok.com/@sucinovalianti/video/7487571588179643656,200,17
WARDAH,https://www.tiktok.com/@shakilajulia14/video/7500814503102221576,265,17
WARDAH,https://www.tiktok.com/@diahayusiwilarasati/video/7551667106090208524,152,17
WARDAH,https://www.tiktok.com/@sintamaryanaa/video/7492240250274614536,309,17
WARDAH,https://www.tiktok.com/@nisrinadhifaaa/video/7561253801739554068,164,17
WARDAH,https://www.tiktok.com/@ellslsbl/video/7536213706305309958,207,17
WARDAH,https://www.tiktok.com/@freedha.06/video/7559185899263757579,422,17
WARDAH,https://www.instagram.com/p/DFckqo5z7Bq,910,17
WARDAH,https://www.tiktok.com/@annisaistiqomahh1/video/7474476185481760006,182,17
WARDAH,https://www.instagram.com/p/DMUtAlASdNk,263,17
WARDAH,https://www.tiktok.com/@ramasijabat/video/7472671813835722039,184,17
WARDAH,https://www.tiktok.com/@heypiscesssss/video/7541198963450400006,205,17
WARDAH,https://www.instagram.com/p/DLzAvrhRwZf,452,17
WARDAH,https://www.instagram.com/p/DPDta6NEoJf,723,17
WARDAH,https://www.tiktok.com/@thelifeof.des/video/7496886381860506888,6603,17
WARDAH,https://www.instagram.com/p/DI9G9Gphzgc,574,17
WARDAH,https://www.tiktok.com/@gevin.camroll/video/7537555193768987905,489,17
MAKARIZO,https://www.instagram.com/p/DOYaedjgUDG,2079,18
MAKARIZO,https://www.instagram.com/p/DM4V54NhNtG,1461,18
MAKARIZO,https://www.instagram.com/p/DNcygwMhu1Q,2056,18
MAKARIZO,https://www.instagram.com/p/DM-FAQvhwSv,1184,18
MAKARIZO,https://www.instagram.com/p/DOV5dgVgdjb,1284,18
WARDAH,https://www.tiktok.com/@hanisasarah18/video/7507092279853698309,1855,18
WARDAH,https://www.tiktok.com/@xxx_raa/video/7504704748008852743,2125,18
WARDAH,https://www.tiktok.com/@anittamaryam/video/7527243725261589816,6711,18
WARDAH,https://www.instagram.com/p/DMZnxxCPs9w,8935,18
WARDAH,https://www.instagram.com/p/DI06-h6Pn5y,10871,18
WARDAH,https://www.tiktok.com/@wardahhairbodycare/video/7530144122418548024,184,18
EMINA,https://www.instagram.com/p/DMmyck6zb9G,1177,18
EMINA,https://www.tiktok.com/@notyour.iraa/video/7487074829271649557,461,18
EMINA,https://www.tiktok.com/@shanon_1208/video/7543800012283727110,150,18
EMINA,https://www.tiktok.com/@itsmeaprilola/video/7458707904795774213,775,18
EMINA,https://www.tiktok.com/@1220.licia/video/7487578090823224584,299,18
EMINA,https://www.tiktok.com/@notyour.iraa/video/7547759560170163461,318,18
EMINA,https://www.tiktok.com/@notyour.iraa/video/7547657571188985093,317,18
EMINA,https://www.tiktok.com/@revaadrianaaa/video/7470954372327951622,807,18
MAKARIZO,https://www.tiktok.com/@glowupwithfalih/video/7545312000302157074,1521,18
WARDAH,https://www.tiktok.com/@dewilrs15/video/7483044238897220872,261,18
WARDAH,https://www.tiktok.com/@sj_dyah/video/7504476089431969079,275,18
WARDAH,https://www.tiktok.com/@_indahfatmasari/video/7469294144230395156,324,18
WARDAH,https://www.tiktok.com/@vasyasimbala/video/7504901268096175368,618,18
WARDAH,https://www.tiktok.com/@sophiasyahidaa/video/7555818445892373778,1487,18
WARDAH,https://www.tiktok.com/@valevangelist/video/7545866884860611846,292,18
WARDAH,https://www.instagram.com/p/DQZge13kwOn,2696,18
WARDAH,https://www.instagram.com/p/DQZge13kwOn,2696,18
WARDAH,https://www.tiktok.com/@thelifeof.des/video/7564286138219810055,209,18
WARDAH,https://www.tiktok.com/@cha2kiyut/video/7504575804051901714,211,18
WARDAH,https://www.tiktok.com/@revaadrianaaa/video/7468183992391503109,37200,18
WARDAH,https://www.tiktok.com/@fianirahm/video/7558727070788898055,104,18
WARDAH,https://www.tiktok.com/@lyacorry/video/7511263954241424646,1740,18
WARDAH,https://www.tiktok.com/@ekakurniaputri95/video/7552052398596885771,185,18
WARDAH,https://www.tiktok.com/@revaadrianaaa/video/7468183992391503109,37200,18
WARDAH,https://www.tiktok.com/@erfinhdt/video/7478565733337664773,1287,18
WARDAH,https://www.tiktok.com/@atrilestarii/video/7500391575135079685,651,18
WARDAH,https://www.tiktok.com/@zalfalifaaa/video/7551006826393783559,811,18
WARDAH,https://www.instagram.com/p/DHanrNpytGY,5743,18
WARDAH,https://www.instagram.com/p/DN0OmauXr8F,1295,18
WARDAH,https://www.instagram.com/p/DMdEQ_dvbTQ,225,18
WARDAH,https://www.tiktok.com/@seliyanisss/video/7462667205327555847,1314,18
WARDAH,https://www.tiktok.com/@drmputri/video/7476411395571993874,24900,18
EMINA,https://www.instagram.com/p/DO_Al2-ksXT,384,18
EMINA,https://www.instagram.com/p/DMnefdqyq5o,330,18
EMINA,https://www.tiktok.com/@lisamardiana20/video/7466432785746513160,141,18
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7509419664863284536,935,18
EMINA,https://www.instagram.com/p/DJBSJnIBa5b,4419,18
EMINA,https://www.tiktok.com/@nad.wafrinah/video/7466580407664823558,227,18
EMINA,https://www.instagram.com/p/DGYfQkMTvZP,748,18
EMINA,https://www.instagram.com/p/DF0CrcxyKYC,720,18
MAKARIZO,https://www.instagram.com/p/DJDqST7vJzv,3013,18
MAKARIZO,https://www.tiktok.com/@aishasyana93/video/7546524859614989573,50,18
WARDAH,https://www.instagram.com/p/DHFE4odz5w_,180,18
WARDAH,https://www.instagram.com/p/DOxXU5CknOc,707,18
WARDAH,https://www.instagram.com/p/DL1wmspy5sX,1399,18
WARDAH,https://www.instagram.com/p/DHyY3LMTn73,340,18
WARDAH,https://www.tiktok.com/@gitaapriliaaa_/video/7499409784123182341,464,18
WARDAH,https://www.instagram.com/p/DN422ukiWKu,228,18
WARDAH,https://www.tiktok.com/@sintamaryanaa/video/7488241280980438280,498,18
WARDAH,https://www.tiktok.com/@ugikhoe/video/7538408687375748368,148,18
WARDAH,https://www.tiktok.com/@feliciafiolyn/video/7541568653553192197,108,18
WARDAH,https://www.instagram.com/p/DN1esCGZuLX,1851,18
WARDAH,https://www.tiktok.com/@shabrinashabrinashabrina/video/7533544467224104197,124,18
WARDAH,https://www.instagram.com/p/DP85YgqEjy8,439,18
WARDAH,https://www.tiktok.com/@thelifeof.des/video/7472332157608905992,9927,18
WARDAH,https://www.tiktok.com/@yanandadis/video/7538876254162849042,599,18
WARDAH,https://www.tiktok.com/@riskaarrohma/video/7532852681182907656,641,18
WARDAH,https://www.tiktok.com/@shabrinashabrinashabrina/video/7536822298154781957,163,18
WARDAH,https://www.instagram.com/p/DOV7GDsEWst,151,18
WARDAH,https://www.tiktok.com/@feliciafiolyn/video/7529557509468589318,131,18
WARDAH,https://www.tiktok.com/@rikaaa01_/video/7510902360428858642,282,18
WARDAH,https://www.tiktok.com/@sucinovalianti/video/7506472017332407608,303,18
WARDAH,https://www.tiktok.com/@faninoviaa/video/7561659478492319032,359,18
WARDAH,https://www.tiktok.com/@shabrinashabrinashabrina/video/7533501276542274821,119,18
WARDAH,https://www.tiktok.com/@sifanaqila/video/7493151492350725381,225,18
WARDAH,https://www.tiktok.com/@setiaatyas/video/7481527447054339346,232,18
WARDAH,https://www.tiktok.com/@ibruuum/video/7565402656085232904,214,18
WARDAH,https://www.tiktok.com/@muthiaanggun14/video/7481212817882778887,253,18
WARDAH,https://www.tiktok.com/@asliakunazizahijut_/video/7523507945099791617,348,18
WARDAH,https://www.instagram.com/p/DNnKQJyTfyM,298,18
WARDAH,https://www.tiktok.com/@yupinurazizah/video/7538795879935921414,243,18
WARDAH,https://www.tiktok.com/@mandamnd11/video/7465586166364949765,771,18
WARDAH,https://www.tiktok.com/@dhiyaul.ha/video/7542738725424336136,157,18
WARDAH,https://www.tiktok.com/@womensneeds0/video/7556495195122961685,132,18
WARDAH,https://www.tiktok.com/@faninoviaa/video/7527607111208029496,328,18
WARDAH,https://www.tiktok.com/@sifanaqila/video/7524195813417913606,205,18
WARDAH,https://www.tiktok.com/@annisaistiqomahh1/video/7494543727885585669,140,18
WARDAH,https://www.tiktok.com/@racun.mulus/video/7546194367589911814,149,18
WARDAH,https://www.instagram.com/p/DGg99Blzu1o,879,18
MAKARIZO,https://www.instagram.com/p/DNiZhupBzsF,1590,19
MAKARIZO,https://www.instagram.com/p/DMNJwhIhFNu,1418,19
MAKARIZO,https://www.tiktok.com/@yocinss/video/7549806149441195269,148,19
MAKARIZO,https://www.tiktok.com/@muyylove/video/7509090784638012677,952,19
MAKARIZO,https://www.instagram.com/p/DPL9kmvgYOc,1452,19
MAKARIZO,https://www.instagram.com/p/DNvDx7IwmVU,1212,19
MAKARIZO,https://www.instagram.com/p/DMc4IqNhrOS,1436,19
MAKARIZO,https://www.instagram.com/p/DK1H01yyGeF,1379,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7487082300941864210,2361,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7487082300941864210,2361,19
WARDAH,https://www.instagram.com/p/DNaovsjSsX1,16518,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7507236062893329669,5703,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7556964066162380040,2131,19
WARDAH,https://www.instagram.com/p/DHn5yvST_Vs,25093,19
WARDAH,https://www.instagram.com/p/DJBKIdZzaPe,5922,19
WARDAH,https://www.instagram.com/p/DGzkEYevpGP,23085,19
WARDAH,https://www.instagram.com/p/DE1tRWMJMII,15230918,19
WARDAH,https://www.instagram.com/p/DGzkEYevpGP,23085,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7506799386542869766,2910,19
WARDAH,https://www.tiktok.com/@wardah.id/video/7507236062893329669,5703,19
WARDAH,https://www.instagram.com/p/DJBKIdZzaPe,5922,19
WARDAH,https://www.instagram.com/p/DHn5yvST_Vs,25093,19
WARDAH,https://www.instagram.com/p/DK4bVs3ympe,1654,19
EMINA,https://www.tiktok.com/@dilaelnyasatu/video/7538324437733477639,1219,19
EMINA,https://www.instagram.com/p/DEhlIqZhmfe,361,19
EMINA,https://www.tiktok.com/@sj_dyah/video/7541437213771369784,599,19
EMINA,https://www.tiktok.com/@1220.licia/video/7485886173555035398,508,19
EMINA,https://www.instagram.com/p/DLm17GiydEM,1168,19
EMINA,https://www.tiktok.com/@tasyaletha/video/7529762877855567112,1670,19
EMINA,https://www.instagram.com/p/DPDT3L1krvh,4176,19
EMINA,https://www.tiktok.com/@lizzsugeshar/video/7542739070754098488,1772,19
EMINA,https://www.tiktok.com/@mamanarasi/video/7499075076571041042,678,19
MAKARIZO,https://www.tiktok.com/@karinaalisaa/video/7547655375416265989,765,19
MAKARIZO,https://www.tiktok.com/@kikymonysalon/video/7467026280362396933,1717,19
MAKARIZO,https://www.tiktok.com/@vanila169/video/7488243420142652690,8819,19
PANTENE,https://www.tiktok.com/@jihansrikandi22/video/7525002319730085126,466,19
PANTENE,https://www.instagram.com/p/DOuiCxYEnDn,2629,19
PANTENE,https://www.tiktok.com/@sophiasyahidaa/video/7531971900600225030,6605,19
WARDAH,https://www.tiktok.com/@triansyahbani/video/7541278355006573830,175,19
WARDAH,https://www.tiktok.com/@mlkllh/video/7483864224981159174,456,19
WARDAH,https://www.tiktok.com/@awwalanii/video/7515681163097230610,379,19
WARDAH,https://www.tiktok.com/@sasaihsansii/video/7505354982389026054,785,19
WARDAH,https://www.tiktok.com/@slllsanbllaaa/video/7544396331893198085,290,19
WARDAH,https://www.instagram.com/p/DP8hp-BE-NN,1311,19
WARDAH,https://www.instagram.com/p/DHXZbdoyCzS,17945,19
WARDAH,https://www.tiktok.com/@erfinhdt/video/7503892530979671302,1042,19
WARDAH,https://www.tiktok.com/@drmputri/video/7521725501967306002,513,19
WARDAH,https://www.tiktok.com/@linaafstrr/video/7552049816436591883,125,19
WARDAH,https://www.tiktok.com/@jualanku0407/video/7485329282160397574,2702,19
WARDAH,https://www.tiktok.com/@padeendul/video/7558746874103008524,4083,19
WARDAH,https://www.instagram.com/p/DPQswBEk_E3,1516,19
WARDAH,https://www.tiktok.com/@yourmyfuturee/video/7476152767057366327,325,19
WARDAH,https://www.tiktok.com/@shezanbiana/video/7461162608863825157,1125,19
WARDAH,https://www.tiktok.com/@synta.re/video/7472708037782949125,634,19
WARDAH,https://www.tiktok.com/@ymlia002/video/7544235605387906322,2766,19
WARDAH,https://www.instagram.com/p/DJwVXtCy91A,15564,19
WARDAH,https://www.tiktok.com/@mitufaya/video/7478563857221405958,787,19
WARDAH,https://www.tiktok.com/@usiiiil/video/7533262510841974022,298,19
EMINA,https://www.tiktok.com/@rachun_skincare/video/7522031198747594040,1719,19
EMINA,https://www.tiktok.com/@kvn.ar_24/video/7567377967538638088,84,19
EMINA,https://www.instagram.com/p/DMnWylPyFAh,431,19
